zip,NAME,income_median,edu_bachelor_plus_pct,poverty_pct,unemployment_pct,median_gross_rent,median_home_value,population_total,housing_cost_burden_pct,income_scaled,edu_scaled,poverty_scaled,unemployment_scaled,rent_scaled,home_value_scaled,population_scaled,housing_cost_burden_scaled,composite_score
11932,ZCTA5 11932,200353.0,63.651877133105806,1.0057471264367817,0.0,,1951100.0,696,0.0,73.26987476983709,63.651877133105806,97.07419017763846,100.0,,97.08714731525654,0.9792492422476101,100.0,
11941,ZCTA5 11941,124095.0,39.56639566395664,6.310679611650485,1.9591836734693877,,635900.0,2472,58.252427184466015,32.213117401931754,39.56639566395664,81.64165931156222,89.05447798954292,,18.74552135720672,3.5672650967591513,41.747572815533985,
11947,ZCTA5 11947,,14.418604651162791,0.0,0.0,,,248,0.0,,14.418604651162791,100.0,100.0,,,0.32641641408253674,100.0,
11948,ZCTA5 11948,146054.0,54.337152209492636,0.0,0.0,,909200.0,775,,44.03568467411084,54.337152209492636,100.0,100.0,,35.02499700679235,1.0943693168570763,,
11956,ZCTA5 11956,121500.0,68.6192468619247,6.484641638225256,0.0,,1033700.0,293,57.89473684210527,30.8159881122872,68.6192468619247,81.13558796152654,100.0,,42.44100402608766,0.39199114012590347,42.10526315789473,
11957,ZCTA5 11957,88293.0,58.93675527039414,4.166666666666666,9.090909090909092,,923500.0,1152,45.45454545454545,12.937578739945515,58.93675527039414,87.87878787878788,49.21111945905333,,35.87679540338611,1.64373979948706,54.54545454545454,
11958,ZCTA5 11958,64263.0,39.64285714285714,0.0,0.0,,830600.0,864,100.0,0.0,39.64285714285714,100.0,100.0,,30.343084141598673,1.2240615528095127,0.0,
11959,ZCTA5 11959,,38.55421686746988,34.375,0.0,3389.0,1781300.0,576,80.35714285714286,,38.55421686746988,0.0,100.0,4.912280701754391,86.97278593472365,0.8043833061319654,19.64285714285714,
11960,ZCTA5 11960,216989.0,69.1119691119691,0.0,1.415929203539823,,1230500.0,1037,,82.22657722167784,69.1119691119691,100.0,92.0895194909676,,54.163656085503874,1.4761599440429005,,
11962,ZCTA5 11962,89886.0,83.06122448979592,20.32967032967033,0.0,,1933100.0,546,76.92307692307693,13.795238454166622,83.06122448979592,40.859140859140865,100.0,,96.01495352933432,0.7606668221030544,23.076923076923062,
11964,ZCTA5 11964,129826.0,52.32151772341488,3.7076271186440675,3.9364640883977895,,998700.0,2858,100.0,35.29864648052633,52.32151772341488,89.21417565485362,78.0078535226702,,40.35618277568336,4.129750524597808,0.0,
11965,ZCTA5 11965,,84.39490445859873,19.47743467933492,0.0,,1092200.0,421,100.0,,84.39490445859873,43.33837184193477,100.0,,45.92563383033487,0.5785148053159245,0.0,
11970,ZCTA5 11970,,66.02564102564102,0.0,0.0,,729000.0,468,,,66.02564102564102,100.0,100.0,,24.291145883282176,0.6470039636278853,,
11972,ZCTA5 11972,,53.110047846889955,33.65695792880259,0.0,,851600.0,309,0.0,,53.110047846889955,2.088849661665193,100.0,,31.59397689184126,0.4153065982746561,100.0,
11973,ZCTA5 11973,,100.0,,0.0,,,42,,,100.0,,100.0,,,0.0262298904173467,,
11975,ZCTA5 11975,,58.88594164456234,19.858156028368796,10.0,,2000001.0,423,0.0,,58.88594164456234,42.2308188265635,44.132231404958674,,100.0,0.5814292375845185,100.0,
